file	sub	difficulty_mask	alignment	status	last_pc	opcode	executed	requests_before_stop
ecldata6.ecl	19	8	0	UNSUPPORTED	9212	54	1	0
ecldata6.ecl	19	8	32	UNSUPPORTED	9212	54	1	0
ecldata6.ecl	19	8	64	UNSUPPORTED	9212	54	1	0
ecldata6.ecl	19	15	0	UNSUPPORTED	9212	54	1	0
ecldata6.ecl	19	15	32	UNSUPPORTED	9212	54	1	0
ecldata6.ecl	19	15	64	UNSUPPORTED	9212	54	1	0
ecldata6.ecl	20	1	0	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	1	32	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	1	64	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	2	0	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	2	32	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	2	64	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	4	0	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	4	32	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	4	64	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	8	0	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	8	32	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	8	64	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	15	0	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	15	32	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	20	15	64	REQUIRES_CONTEXT	9360	15	1	0
ecldata6.ecl	21	1	0	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	1	32	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	1	64	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	2	0	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	2	32	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	2	64	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	4	0	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	4	32	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	4	64	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	8	0	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	8	32	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	8	64	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	15	0	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	15	32	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	21	15	64	UNSUPPORTED	9592	81	1	0
ecldata6.ecl	22	1	0	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	1	32	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	1	64	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	2	0	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	2	32	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	2	64	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	4	0	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	4	32	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	4	64	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	8	0	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	8	32	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	8	64	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	15	0	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	15	32	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	22	15	64	REQUIRES_CONTEXT	11704	34	1	0
ecldata6.ecl	23	1	0	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	1	32	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	1	64	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	2	0	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	2	32	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	2	64	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	4	0	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	4	32	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	4	64	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	8	0	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	8	32	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	8	64	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	15	0	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	15	32	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	23	15	64	REQUIRES_CONTEXT	12028	12	1	0
ecldata6.ecl	24	1	0	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	1	32	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	1	64	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	2	0	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	2	32	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	2	64	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	4	0	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	4	32	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	4	64	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	8	0	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	8	32	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	8	64	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	15	0	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	15	32	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	24	15	64	REQUIRES_CONTEXT	12504	7	1	0
ecldata6.ecl	25	1	0	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	1	32	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	1	64	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	2	0	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	2	32	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	2	64	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	4	0	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	4	32	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	4	64	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	8	0	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	8	32	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	8	64	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	15	0	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	15	32	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	25	15	64	UNSUPPORTED	12980	54	1	0
ecldata6.ecl	26	1	0	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	1	32	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	1	64	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	2	0	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	2	32	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	2	64	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	4	0	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	4	32	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	4	64	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	8	0	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	8	32	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	8	64	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	15	0	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	15	32	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	26	15	64	UNSUPPORTED	13532	123	1	0
ecldata6.ecl	27	1	0	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	1	32	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	1	64	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	2	0	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	2	32	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	2	64	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	4	0	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	4	32	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	4	64	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	8	0	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	8	32	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	8	64	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	15	0	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	15	32	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	27	15	64	UNSUPPORTED	13640	123	1	0
ecldata6.ecl	28	1	0	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	1	32	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	1	64	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	2	0	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	2	32	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	2	64	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	4	0	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	4	32	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	4	64	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	8	0	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	8	32	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	8	64	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	15	0	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	15	32	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	28	15	64	UNSUPPORTED	13764	59	1	0
ecldata6.ecl	29	1	0	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	1	32	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	1	64	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	2	0	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	2	32	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	2	64	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	4	0	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	4	32	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	4	64	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	8	0	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	8	32	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	8	64	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	15	0	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	15	32	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	29	15	64	UNSUPPORTED	14000	58	1	0
ecldata6.ecl	30	1	0	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	1	32	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	1	64	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	2	0	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	2	32	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	2	64	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	4	0	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	4	32	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	4	64	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	8	0	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	8	32	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	8	64	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	15	0	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	15	32	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	30	15	64	UNSUPPORTED	14240	127	1	0
ecldata6.ecl	31	1	0	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	1	32	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	1	64	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	2	0	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	2	32	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	2	64	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	4	0	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	4	32	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	4	64	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	8	0	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	8	32	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	8	64	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	15	0	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	15	32	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	31	15	64	UNSUPPORTED	14756	58	1	0
ecldata6.ecl	32	1	0	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	1	32	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	1	64	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	2	0	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	2	32	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	2	64	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	4	0	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	4	32	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	4	64	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	8	0	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	8	32	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	8	64	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	15	0	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	15	32	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	32	15	64	UNSUPPORTED	14972	80	1	0
ecldata6.ecl	33	1	0	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	1	32	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	1	64	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	2	0	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	2	32	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	2	64	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	4	0	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	4	32	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	4	64	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	8	0	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	8	32	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	8	64	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	15	0	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	15	32	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	33	15	64	UNSUPPORTED	15404	81	1	0
ecldata6.ecl	34	1	0	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	1	32	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	1	64	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	2	0	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	2	32	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	2	64	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	4	0	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	4	32	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	4	64	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	8	0	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	8	32	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	8	64	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	15	0	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	15	32	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	34	15	64	UNSUPPORTED	15992	62	1	0
ecldata6.ecl	35	1	0	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	1	32	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	1	64	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	2	0	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	2	32	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	2	64	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	4	0	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	4	32	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	4	64	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	8	0	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	8	32	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	8	64	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	15	0	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	15	32	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	35	15	64	UNSUPPORTED	16784	62	1	0
ecldata6.ecl	36	1	0	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	1	32	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	1	64	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	2	0	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	2	32	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	2	64	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	4	0	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	4	32	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	4	64	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	8	0	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	8	32	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	8	64	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	15	0	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	15	32	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	36	15	64	UNSUPPORTED	17576	81	1	0
ecldata6.ecl	37	1	0	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	1	32	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	1	64	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	2	0	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	2	32	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	2	64	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	4	0	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	4	32	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	4	64	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	8	0	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	8	32	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	8	64	REQUIRES_CONTEXT	18476	7	3	0
ecldata6.ecl	37	15	0	REQUIRES_CONTEXT	18476	7	1	0
ecldata6.ecl	37	15	32	REQUIRES_CONTEXT	18476	7	1	0
ecldata6.ecl	37	15	64	REQUIRES_CONTEXT	18476	7	1	0
ecldata6.ecl	38	1	0	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	1	32	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	1	64	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	2	0	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	2	32	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	2	64	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	4	0	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	4	32	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	4	64	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	8	0	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	8	32	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	8	64	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	15	0	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	15	32	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	38	15	64	UNSUPPORTED	18688	152	1	0
ecldata6.ecl	39	1	0	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	1	32	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	1	64	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	2	0	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	2	32	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	2	64	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	4	0	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	4	32	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	4	64	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	8	0	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	8	32	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	8	64	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	15	0	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	15	32	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	39	15	64	UNSUPPORTED	19296	54	1	0
ecldata6.ecl	40	1	0	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	1	32	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	1	64	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	2	0	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	2	32	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	2	64	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	4	0	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	4	32	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	4	64	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	8	0	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	8	32	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	8	64	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	15	0	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	15	32	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	40	15	64	UNSUPPORTED	19444	81	1	0
ecldata6.ecl	41	1	0	REQUIRES_CONTEXT	20748	99	1	0
ecldata6.ecl	41	1	32	REQUIRES_CONTEXT	20748	99	1	0
ecldata6.ecl	41	1	64	REQUIRES_CONTEXT	20748	99	1	0
ecldata6.ecl	41	2	0	REQUIRES_CONTEXT	20792	99	1	0
ecldata6.ecl	41	2	32	REQUIRES_CONTEXT	20792	99	1	0
ecldata6.ecl	41	2	64	REQUIRES_CONTEXT	20792	99	1	0
ecldata6.ecl	41	4	0	REQUIRES_CONTEXT	20836	99	1	0
ecldata6.ecl	41	4	32	REQUIRES_CONTEXT	20836	99	1	0
ecldata6.ecl	41	4	64	REQUIRES_CONTEXT	20836	99	1	0
ecldata6.ecl	41	8	0	REQUIRES_CONTEXT	20880	99	1	0
ecldata6.ecl	41	8	32	REQUIRES_CONTEXT	20880	99	1	0
ecldata6.ecl	41	8	64	REQUIRES_CONTEXT	20880	99	1	0
ecldata6.ecl	41	15	0	BOUNDED_PREFIX	20880	99	5	0
ecldata6.ecl	41	15	32	BOUNDED_PREFIX	20880	99	5	0
ecldata6.ecl	41	15	64	BOUNDED_PREFIX	20880	99	5	0
ecldata6.ecl	42	1	0	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	1	32	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	1	64	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	2	0	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	2	32	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	2	64	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	4	0	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	4	32	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	4	64	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	8	0	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	8	32	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	8	64	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	15	0	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	15	32	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	42	15	64	UNSUPPORTED	20956	152	1	0
ecldata6.ecl	43	1	0	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	1	32	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	1	64	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	2	0	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	2	32	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	2	64	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	4	0	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	4	32	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	4	64	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	8	0	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	8	32	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	8	64	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	15	0	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	15	32	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	43	15	64	UNSUPPORTED	21464	54	1	0
ecldata6.ecl	44	1	0	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	1	32	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	1	64	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	2	0	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	2	32	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	2	64	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	4	0	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	4	32	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	4	64	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	8	0	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	8	32	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	8	64	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	15	0	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	15	32	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	44	15	64	UNSUPPORTED	21648	81	1	0
ecldata6.ecl	45	1	0	BOUNDED_PREFIX	22396	37	433	288
ecldata6.ecl	45	1	32	BOUNDED_PREFIX	22396	37	433	288
ecldata6.ecl	45	1	64	BOUNDED_PREFIX	22396	37	433	288
ecldata6.ecl	45	2	0	BOUNDED_PREFIX	22396	37	433	288
ecldata6.ecl	45	2	32	BOUNDED_PREFIX	22396	37	433	288
ecldata6.ecl	45	2	64	BOUNDED_PREFIX	22396	37	433	288
ecldata6.ecl	45	4	0	BOUNDED_PREFIX	22396	37	433	288
